name, rmse, si_rmse, angular_error, norm_rmse
hall_of_finfish_4k.exr, 0.47087855042087917, 0.4547018190038332, 6.347307280944851, 0.3376248538296879
hall_of_mammals_4k.exr, 0.6077502530317654, 0.6074624514356556, 4.758590288103833, 0.37378934133128267
hansaplatz_4k.exr, 1.2727283962019769, 1.2484474875951226, 8.119220780607225, 0.4464519563178343
harties_4k.exr, 0.42809410103093537, 0.4058309139038048, 3.186694611585398, 0.480300298095319
herkulessaulen_4k.exr, 0.9961259255382227, 0.7653566627111995, 6.085118599204178, 0.4450971830537473
hikers_cave_4k.exr, 1.2402087848913512, 0.8984549331275415, 4.2529879087760145, 0.3737433574114165
hilltop_construction_4k.exr, 0.4738819092105147, 0.381427874339283, 3.8148119751552385, 0.4492551347634242
hospital_room_4k.exr, 0.3756801330136618, 0.3734868724204633, 1.3492918039054969, 0.412488331653678
hotel_room_4k.exr, 0.57939195699414, 0.5273104372960156, 4.712148008427659, 0.3782151567805131
immenstadter_horn_4k.exr, 1.2243666465278964, 0.6840272220896114, 3.8835550032941217, 0.3504632014540241
indoor_pool_4k.exr, 0.5007301294624422, 0.4402380459597325, 6.333556450506711, 0.46920074302129117
industrial_pipe_and_valve_01_4k.exr, 0.9692626904293836, 0.9474727453756282, 2.6805687717658357, 0.6037144072501814
industrial_pipe_and_valve_02_4k.exr, 1.3628234804427182, 1.1616597818489434, 4.902778315007326, 0.46373067709207527
industrial_sunset_02_4k.exr, 0.669839554009815, 0.5018869767603236, 4.639742519653904, 0.2708329047734013
industrial_sunset_02_puresky_4k.exr, 0.41388061234111756, 0.3588811842076241, 8.114236578812944, 0.43011551470227777
industrial_sunset_4k.exr, 0.7052013528176745, 0.5158317068216057, 2.7492273283010835, 0.5095175872196893
industrial_workshop_foundry_4k.exr, 0.9891625832615878, 0.8725376598189225, 5.122101681046277, 0.317647947998634
interior_construction_4k.exr, 0.8836093185301153, 0.6064961318433172, 4.36492495683753, 0.4148807221237547
kiara_1_dawn_4k.exr, 0.8238105789091291, 0.47041580201788175, 2.8088375211867844, 0.30306759057428223
