filename,score
limpopo_golf_course_4k.exr,0.8985206123725635
lookout_4k.exr,0.9371086812834799
lot_01_4k.exr,1.005887812584581
lot_02_4k.exr,1.3384702290796064
lush_dirt_path_4k.exr,1.090602412413087
lythwood_field_4k.exr,-1
lythwood_lounge_4k.exr,1.013586339900362
lythwood_room_4k.exr,0.7353195291579665
lythwood_terrace_4k.exr,0.5499227006510758
machine_shop_01_4k.exr,2.2660237554174745
machine_shop_03_4k.exr,0.9475190019854672
mall_parking_lot_4k.exr,0.747014743751331
mealie_road_4k.exr,0.8084593873913651
missile_launch_facility_01_4k.exr,1.0432591373629976
missile_launch_facility_03_4k.exr,0.5948940378094529
misty_dawn_4k.exr,1.0215637084975773
misty_farm_road_4k.exr,-1
misty_pines_4k.exr,0.678582968529804
modern_buildings_2_4k.exr,0.6265413808812899
modern_buildings_4k.exr,0.662132155064337
modern_buildings_night_4k.exr,0.5716153230263201
monbachtal_riverbank_4k.exr,0.3560841674651562
monks_forest_4k.exr,0.6590837784414779
moonless_golf_4k.exr,0.8877923847931366
moonlit_golf_4k.exr,1.1864760053616648
mosaic_tunnel_4k.exr,0.7055966840598763
mossy_forest_4k.exr,0.494856603025735
moulton_falls_train_tunnel_east_4k.exr,0.3820961828685027
mpumalanga_veld_4k.exr,1.1866836841627342
mud_road_puresky_4k.exr,-1
muddy_autumn_forest_4k.exr,0.7683615037931921
museum_of_ethnography_4k.exr,0.7782799085571531
museum_of_history_4k.exr,1.273731509528398
music_hall_01_4k.exr,1.3159781553206586
music_hall_02_4k.exr,0.7000600080035971
mutianyu_4k.exr,0.815965152973718
nagoya_wall_path_4k.exr,1.0631587083883896
narrow_moonlit_road_4k.exr,0.9910027398969119
nature_reserve_forest_4k.exr,0.2908547094618598
neuer_zollhof_4k.exr,1.1027803628336215
neurathen_rock_castle_4k.exr,0.6951355243941398
ninomaru_teien_4k.exr,1.1358369508886013
nkuhlu_4k.exr,0.5225014186453897
noga_4k.exr,1.3880334081993324
noon_grass_4k.exr,0.8906420798088777
northcliff_4k.exr,1.0300117453736808
old_bus_depot_4k.exr,0.3700378990842096
old_depot_4k.exr,0.889950462121225
old_hall_4k.exr,0.290047804133385
old_outdoor_theater_4k.exr,0.6933865570655596
old_quarry_gerlingen_4k.exr,-1
old_room_4k.exr,0.200940471418871
old_tree_in_city_park_4k.exr,0.28989035868524027
orlando_stadium_4k.exr,0.8211025247523837
outdoor_umbrellas_4k.exr,0.8163991031163657
outdoor_workshop_4k.exr,1.4917621401838728
palermo_park_4k.exr,0.6771301057236494
palermo_sidewalk_4k.exr,1.218291995784841
parched_canal_4k.exr,0.332537496287969
park_bench_4k.exr,1.3062272536809614
park_parking_4k.exr,0.6763335760758126
partial_eclipse_4k.exr,1.2922843752740418
pedestrian_overpass_4k.exr,0.4289963224343911
peppermint_powerplant_2_4k.exr,0.5445476397375556
phalzer_forest_01_4k.exr,0.7315441938602186
phone_shop_4k.exr,1.0274903068113483
photo_studio_01_4k.exr,1.46015316700624
photo_studio_broadway_hall_4k.exr,0.6762112201060373
photo_studio_london_hall_4k.exr,0.34353304359791254
piazza_bologni_4k.exr,1.032200255927665
piazza_san_marco_4k.exr,0.5929422450917422
pillars_4k.exr,0.7326261931952814
pink_sunrise_4k.exr,0.5148122666698179
pizzo_pernice_4k.exr,1.4336208967458512
pizzo_pernice_puresky_4k.exr,0.76026009824338
pond_4k.exr,0.5077969498201077
pond_bridge_night_4k.exr,0.40502172368942974
portland_landing_pad_4k.exr,0.873408132664611
potsdamer_platz_4k.exr,0.4867097067897557
preller_drive_4k.exr,0.7974192882902769
pretville_cinema_4k.exr,1.4461535353850326
provence_studio_4k.exr,0.5810035517752261
pump_station_4k.exr,0.9177485474600919
pylons_4k.exr,0.6705621335488366
quarry_01_4k.exr,1.1956752231855292
quarry_01_puresky_4k.exr,0.978035464371336
quarry_02_4k.exr,0.7822723300157829
quarry_03_4k.exr,0.6692301787559087
quarry_04_4k.exr,1.0893313487432243
quarry_04_puresky_4k.exr,0.4285558799254661
quattro_canti_4k.exr,0.852851312554978
qwantani_4k.exr,1.078416888295545
qwantani_puresky_4k.exr,1.1704882992719021
railway_bridge_02_4k.exr,0.8899418656908236
